时间,通道,频率 (Hz),温度 (C),状态
2026-06-20 11:41:35,7,,,Timeout/Error
2026-06-20 11:41:36,8,,,Timeout/Error
2026-06-20 11:41:37,1,,,Timeout/Error
2026-06-20 11:41:37,2,,,Timeout/Error
2026-06-20 11:41:38,3,,,Timeout/Error
2026-06-20 11:41:39,4,,,Timeout/Error
2026-06-20 11:41:39,5,,,Timeout/Error
2026-06-20 11:41:40,6,,,Timeout/Error
2026-06-20 11:41:41,7,,,Timeout/Error
2026-06-20 11:41:41,8,,,Timeout/Error
2026-06-20 11:41:42,1,,,Timeout/Error
2026-06-20 11:41:42,2,,,Timeout/Error
2026-06-20 11:41:43,3,,,Timeout/Error
2026-06-20 11:41:44,4,,,Timeout/Error
2026-06-20 11:41:44,5,,,Timeout/Error
2026-06-20 11:41:45,6,,,Timeout/Error
2026-06-20 11:41:46,7,,,Timeout/Error
2026-06-20 11:41:46,8,,,Timeout/Error
2026-06-20 11:41:47,1,,,Timeout/Error
2026-06-20 11:41:48,2,,,Timeout/Error
2026-06-20 11:41:48,3,,,Timeout/Error
2026-06-20 11:41:49,4,,,Timeout/Error
2026-06-20 11:41:50,5,,,Timeout/Error
2026-06-20 11:41:50,6,,,Timeout/Error
2026-06-20 11:41:51,7,,,Timeout/Error
2026-06-20 11:41:51,8,,,Timeout/Error
2026-06-20 11:41:52,1,,,Timeout/Error
2026-06-20 11:41:53,2,,,Timeout/Error
2026-06-20 11:41:53,3,,,Timeout/Error
2026-06-20 11:41:54,4,,,Timeout/Error
2026-06-20 11:41:55,5,,,Timeout/Error
2026-06-20 11:41:55,6,,,Timeout/Error
2026-06-20 11:41:56,7,,,Timeout/Error
2026-06-20 11:41:57,8,,,Timeout/Error
2026-06-20 11:41:57,1,,,Timeout/Error
2026-06-20 11:41:58,2,,,Timeout/Error
2026-06-20 11:41:58,3,,,Timeout/Error
2026-06-20 11:41:59,4,,,Timeout/Error
2026-06-20 11:42:00,5,,,Timeout/Error
2026-06-20 11:42:00,6,,,Timeout/Error
2026-06-20 11:42:01,7,,,Timeout/Error
2026-06-20 11:42:02,8,,,Timeout/Error
2026-06-20 11:42:02,1,,,Timeout/Error
2026-06-20 11:42:03,2,,,Timeout/Error
2026-06-20 11:42:04,3,,,Timeout/Error
2026-06-20 11:42:04,4,,,Timeout/Error
2026-06-20 11:42:05,5,,,Timeout/Error
2026-06-20 11:42:06,6,,,Timeout/Error
2026-06-20 11:42:06,7,,,Timeout/Error
2026-06-20 11:42:07,8,,,Timeout/Error
2026-06-20 11:42:07,1,,,Timeout/Error
2026-06-20 11:42:08,2,,,Timeout/Error
2026-06-20 11:42:09,3,,,Timeout/Error
2026-06-20 11:42:09,4,,,Timeout/Error
2026-06-20 11:42:10,5,,,Timeout/Error
2026-06-20 11:42:11,6,,,Timeout/Error
2026-06-20 11:42:11,7,,,Timeout/Error
2026-06-20 11:42:12,8,,,Timeout/Error
2026-06-20 11:42:13,1,,,Timeout/Error
2026-06-20 11:42:13,2,,,Timeout/Error
2026-06-20 11:42:14,3,,,Timeout/Error
2026-06-20 11:42:14,4,,,Timeout/Error
2026-06-20 11:42:15,5,,,Timeout/Error
2026-06-20 11:42:16,6,,,Timeout/Error
2026-06-20 11:42:16,7,,,Timeout/Error
2026-06-20 11:42:17,8,,,Timeout/Error
2026-06-20 11:42:18,1,,,Timeout/Error
2026-06-20 11:42:18,2,,,Timeout/Error
2026-06-20 11:42:19,3,,,Timeout/Error
2026-06-20 11:42:20,4,,,Timeout/Error
2026-06-20 11:42:20,5,,,Timeout/Error
2026-06-20 11:42:21,6,,,Timeout/Error
2026-06-20 11:42:22,7,,,Timeout/Error
2026-06-20 11:42:22,8,,,Timeout/Error
2026-06-20 11:42:23,1,,,Timeout/Error
2026-06-20 11:42:23,2,,,Timeout/Error
2026-06-20 11:42:24,3,,,Timeout/Error
2026-06-20 11:42:25,4,,,Timeout/Error
2026-06-20 11:42:25,5,,,Timeout/Error
2026-06-20 11:42:26,6,,,Timeout/Error
2026-06-20 11:42:27,7,,,Timeout/Error
2026-06-20 11:42:27,8,,,Timeout/Error
2026-06-20 11:42:28,1,,,Timeout/Error
2026-06-20 11:42:29,2,,,Timeout/Error
2026-06-20 11:42:29,3,,,Timeout/Error
2026-06-20 11:42:30,4,,,Timeout/Error
2026-06-20 11:42:30,5,,,Timeout/Error
2026-06-20 11:42:31,6,,,Timeout/Error
2026-06-20 11:42:32,7,,,Timeout/Error
2026-06-20 11:42:32,8,,,Timeout/Error
2026-06-20 11:42:33,1,,,Timeout/Error
2026-06-20 11:42:34,2,,,Timeout/Error
2026-06-20 11:42:34,3,,,Timeout/Error
2026-06-20 11:42:35,4,,,Timeout/Error
2026-06-20 11:42:36,5,,,Timeout/Error
2026-06-20 11:42:36,6,,,Timeout/Error
2026-06-20 11:42:37,7,,,Timeout/Error
2026-06-20 11:42:38,8,,,Timeout/Error
2026-06-20 11:42:38,1,,,Timeout/Error
2026-06-20 11:42:39,2,,,Timeout/Error
2026-06-20 11:42:39,3,,,Timeout/Error
2026-06-20 11:42:40,4,,,Timeout/Error
2026-06-20 11:42:41,5,,,Timeout/Error
2026-06-20 11:42:41,6,,,Timeout/Error
2026-06-20 11:42:42,7,,,Timeout/Error
2026-06-20 11:42:43,8,,,Timeout/Error
2026-06-20 11:42:43,1,,,Timeout/Error
2026-06-20 11:42:44,2,,,Timeout/Error
2026-06-20 11:42:45,3,,,Timeout/Error
2026-06-20 11:42:45,4,,,Timeout/Error
2026-06-20 11:42:46,5,,,Timeout/Error
2026-06-20 11:42:46,6,,,Timeout/Error
2026-06-20 11:42:47,7,,,Timeout/Error
2026-06-20 11:42:48,8,,,Timeout/Error
2026-06-20 11:42:48,1,,,Timeout/Error
2026-06-20 11:42:49,2,,,Timeout/Error
2026-06-20 11:42:50,3,,,Timeout/Error
2026-06-20 11:42:50,4,,,Timeout/Error
2026-06-20 11:42:51,5,,,Timeout/Error
2026-06-20 11:42:52,6,,,Timeout/Error
2026-06-20 11:42:52,7,,,Timeout/Error
2026-06-20 11:42:53,8,,,Timeout/Error
2026-06-20 11:42:54,1,,,Timeout/Error
2026-06-20 11:42:54,2,,,Timeout/Error
2026-06-20 11:42:55,3,,,Timeout/Error
2026-06-20 11:42:55,4,,,Timeout/Error
2026-06-20 11:42:56,5,,,Timeout/Error
2026-06-20 11:42:57,6,,,Timeout/Error
2026-06-20 11:42:57,7,,,Timeout/Error
2026-06-20 11:42:58,8,,,Timeout/Error
2026-06-20 11:42:59,1,,,Timeout/Error
2026-06-20 11:42:59,2,,,Timeout/Error
2026-06-20 11:43:00,3,,,Timeout/Error
2026-06-20 11:43:01,4,,,Timeout/Error
2026-06-20 11:43:01,5,,,Timeout/Error
2026-06-20 11:43:02,6,,,Timeout/Error
2026-06-20 11:43:02,7,,,Timeout/Error
2026-06-20 11:43:03,8,,,Timeout/Error
2026-06-20 11:43:04,1,,,Timeout/Error
2026-06-20 11:43:04,2,,,Timeout/Error
2026-06-20 11:43:05,3,,,Timeout/Error
2026-06-20 11:43:06,4,,,Timeout/Error
2026-06-20 11:43:06,5,,,Timeout/Error
2026-06-20 11:43:07,6,,,Timeout/Error
2026-06-20 11:43:08,7,,,Timeout/Error
2026-06-20 11:43:08,8,,,Timeout/Error
2026-06-20 11:43:09,1,,,Timeout/Error
2026-06-20 11:43:10,2,,,Timeout/Error
2026-06-20 11:43:10,3,,,Timeout/Error
2026-06-20 11:43:11,4,,,Timeout/Error
2026-06-20 11:43:11,5,,,Timeout/Error
2026-06-20 11:43:12,6,,,Timeout/Error
2026-06-20 11:43:13,7,,,Timeout/Error
2026-06-20 11:43:13,8,,,Timeout/Error
2026-06-20 11:43:14,1,,,Timeout/Error
2026-06-20 11:43:15,2,,,Timeout/Error
2026-06-20 11:43:15,3,,,Timeout/Error
2026-06-20 11:43:16,4,,,Timeout/Error
2026-06-20 11:43:17,5,,,Timeout/Error
2026-06-20 11:43:17,6,,,Timeout/Error
2026-06-20 11:43:18,7,,,Timeout/Error
2026-06-20 11:43:18,8,,,Timeout/Error
2026-06-20 11:43:19,1,,,Timeout/Error
2026-06-20 11:43:20,2,,,Timeout/Error
2026-06-20 11:43:20,3,,,Timeout/Error
2026-06-20 11:43:21,4,,,Timeout/Error
2026-06-20 11:43:22,5,,,Timeout/Error
2026-06-20 11:43:22,6,,,Timeout/Error
2026-06-20 11:43:23,7,,,Timeout/Error
2026-06-20 11:43:24,8,,,Timeout/Error
2026-06-20 11:43:24,1,,,Timeout/Error
2026-06-20 11:43:25,2,,,Timeout/Error
2026-06-20 11:43:26,3,,,Timeout/Error
2026-06-20 11:43:26,4,,,Timeout/Error
2026-06-20 11:43:27,5,,,Timeout/Error
2026-06-20 11:43:27,6,,,Timeout/Error
2026-06-20 11:43:28,7,,,Timeout/Error
2026-06-20 11:43:29,8,,,Timeout/Error
2026-06-20 11:43:29,1,,,Timeout/Error
2026-06-20 11:43:30,2,,,Timeout/Error
2026-06-20 11:43:31,3,,,Timeout/Error
2026-06-20 11:43:31,4,,,Timeout/Error
2026-06-20 11:43:32,5,,,Timeout/Error
2026-06-20 11:43:33,6,,,Timeout/Error
2026-06-20 11:43:33,7,,,Timeout/Error
2026-06-20 11:43:34,8,,,Timeout/Error
2026-06-20 11:43:34,1,,,Timeout/Error
2026-06-20 11:43:35,2,,,Timeout/Error
2026-06-20 11:43:36,3,,,Timeout/Error
2026-06-20 11:43:36,4,,,Timeout/Error
2026-06-20 11:43:37,5,,,Timeout/Error
2026-06-20 11:43:38,6,,,Timeout/Error
2026-06-20 11:43:38,7,,,Timeout/Error
2026-06-20 11:43:39,8,,,Timeout/Error
2026-06-20 11:43:40,1,,,Timeout/Error
2026-06-20 11:43:40,2,,,Timeout/Error
2026-06-20 11:43:41,3,,,Timeout/Error
2026-06-20 11:43:42,4,,,Timeout/Error
2026-06-20 11:43:42,5,,,Timeout/Error
2026-06-20 11:43:43,6,,,Timeout/Error
2026-06-20 11:43:43,7,,,Timeout/Error
2026-06-20 11:43:44,8,,,Timeout/Error
2026-06-20 11:43:45,1,,,Timeout/Error
2026-06-20 11:43:45,2,,,Timeout/Error
2026-06-20 11:43:46,3,,,Timeout/Error
2026-06-20 11:43:47,4,,,Timeout/Error
2026-06-20 11:43:47,5,,,Timeout/Error
2026-06-20 11:43:48,6,,,Timeout/Error
2026-06-20 11:43:49,7,,,Timeout/Error
2026-06-20 11:43:49,8,,,Timeout/Error
2026-06-20 11:43:50,1,,,Timeout/Error
2026-06-20 11:43:50,2,,,Timeout/Error
2026-06-20 11:43:51,3,,,Timeout/Error
2026-06-20 11:43:52,4,,,Timeout/Error
2026-06-20 11:43:52,5,,,Timeout/Error
2026-06-20 11:43:53,6,,,Timeout/Error
2026-06-20 11:43:54,7,,,Timeout/Error
2026-06-20 11:43:54,8,,,Timeout/Error
2026-06-20 11:43:55,1,,,Timeout/Error
2026-06-20 11:43:56,2,,,Timeout/Error
2026-06-20 11:43:56,3,,,Timeout/Error
2026-06-20 11:43:57,4,,,Timeout/Error
2026-06-20 11:43:58,5,,,Timeout/Error
2026-06-20 11:43:58,6,,,Timeout/Error
2026-06-20 11:43:59,7,,,Timeout/Error
2026-06-20 11:43:59,8,,,Timeout/Error
2026-06-20 11:44:00,1,,,Timeout/Error
2026-06-20 11:44:01,2,,,Timeout/Error
2026-06-20 11:44:01,3,,,Timeout/Error
2026-06-20 11:44:02,4,,,Timeout/Error
2026-06-20 11:44:03,5,,,Timeout/Error
2026-06-20 11:44:03,6,,,Timeout/Error
2026-06-20 11:44:04,7,,,Timeout/Error
2026-06-20 11:44:05,8,,,Timeout/Error
2026-06-20 11:44:05,1,,,Timeout/Error
2026-06-20 11:44:06,2,,,Timeout/Error
2026-06-20 11:44:06,3,,,Timeout/Error
2026-06-20 11:44:07,4,,,Timeout/Error
2026-06-20 11:44:08,5,,,Timeout/Error
2026-06-20 11:44:08,6,,,Timeout/Error
2026-06-20 11:44:09,7,,,Timeout/Error
2026-06-20 11:44:10,8,,,Timeout/Error
2026-06-20 11:44:10,1,,,Timeout/Error
2026-06-20 11:44:11,2,,,Timeout/Error
2026-06-20 11:44:12,3,,,Timeout/Error
2026-06-20 11:44:12,4,,,Timeout/Error
2026-06-20 11:44:13,5,,,Timeout/Error
2026-06-20 11:44:14,6,,,Timeout/Error
2026-06-20 11:44:14,7,,,Timeout/Error
2026-06-20 11:44:15,8,,,Timeout/Error
2026-06-20 11:44:15,1,,,Timeout/Error
2026-06-20 11:44:16,2,,,Timeout/Error
2026-06-20 11:44:17,3,,,Timeout/Error
2026-06-20 11:44:17,4,,,Timeout/Error
2026-06-20 11:44:18,5,,,Timeout/Error
2026-06-20 11:44:19,6,,,Timeout/Error
2026-06-20 11:44:19,7,,,Timeout/Error
2026-06-20 11:44:20,8,,,Timeout/Error
2026-06-20 11:44:21,1,,,Timeout/Error
2026-06-20 11:44:21,2,,,Timeout/Error
2026-06-20 11:44:22,3,,,Timeout/Error
2026-06-20 11:44:22,4,,,Timeout/Error
2026-06-20 11:44:23,5,,,Timeout/Error
2026-06-20 11:44:24,6,,,Timeout/Error
2026-06-20 11:44:24,7,,,Timeout/Error
2026-06-20 11:44:25,8,,,Timeout/Error
2026-06-20 11:44:26,1,,,Timeout/Error
2026-06-20 11:44:26,2,,,Timeout/Error
2026-06-20 11:44:27,3,,,Timeout/Error
2026-06-20 11:44:28,4,,,Timeout/Error
2026-06-20 11:44:28,5,,,Timeout/Error
2026-06-20 11:44:29,6,,,Timeout/Error
2026-06-20 11:44:30,7,,,Timeout/Error
2026-06-20 11:44:30,8,,,Timeout/Error
2026-06-20 11:44:31,1,,,Timeout/Error
2026-06-20 11:44:31,2,,,Timeout/Error
2026-06-20 11:44:32,3,,,Timeout/Error
2026-06-20 11:44:33,4,,,Timeout/Error
2026-06-20 11:44:33,5,,,Timeout/Error
2026-06-20 11:44:34,6,,,Timeout/Error
2026-06-20 11:44:35,7,,,Timeout/Error
2026-06-20 11:44:35,8,,,Timeout/Error
2026-06-20 11:44:36,1,,,Timeout/Error
2026-06-20 11:44:37,2,,,Timeout/Error
2026-06-20 11:44:37,3,,,Timeout/Error
2026-06-20 11:44:38,4,,,Timeout/Error
2026-06-20 11:44:38,5,,,Timeout/Error
2026-06-20 11:44:39,6,,,Timeout/Error
2026-06-20 11:44:40,7,,,Timeout/Error
2026-06-20 11:44:40,8,,,Timeout/Error
2026-06-20 11:44:41,1,,,Timeout/Error
2026-06-20 11:44:42,2,,,Timeout/Error
2026-06-20 11:44:42,3,,,Timeout/Error
2026-06-20 11:44:43,4,,,Timeout/Error
2026-06-20 11:44:44,5,,,Timeout/Error
2026-06-20 11:44:44,6,,,Timeout/Error
2026-06-20 11:44:45,7,,,Timeout/Error
2026-06-20 11:44:46,8,,,Timeout/Error
2026-06-20 11:44:46,1,,,Timeout/Error
2026-06-20 11:44:47,2,,,Timeout/Error
2026-06-20 11:44:47,3,,,Timeout/Error
2026-06-20 11:44:48,4,,,Timeout/Error
2026-06-20 11:44:49,5,,,Timeout/Error
2026-06-20 11:44:49,6,,,Timeout/Error
2026-06-20 11:44:50,7,,,Timeout/Error
2026-06-20 11:44:51,8,,,Timeout/Error
2026-06-20 11:44:51,1,,,Timeout/Error
2026-06-20 11:44:52,2,,,Timeout/Error
2026-06-20 11:44:53,3,,,Timeout/Error
2026-06-20 11:44:53,4,,,Timeout/Error
2026-06-20 11:44:54,5,,,Timeout/Error
2026-06-20 11:44:54,6,,,Timeout/Error
2026-06-20 11:44:55,7,,,Timeout/Error
2026-06-20 11:44:56,8,,,Timeout/Error
2026-06-20 11:44:56,1,,,Timeout/Error
2026-06-20 11:44:57,2,,,Timeout/Error
2026-06-20 11:44:58,3,,,Timeout/Error
2026-06-20 11:44:58,4,,,Timeout/Error
2026-06-20 11:44:59,5,,,Timeout/Error
2026-06-20 11:45:00,6,,,Timeout/Error
2026-06-20 11:45:00,7,,,Timeout/Error
2026-06-20 11:45:01,8,,,Timeout/Error
2026-06-20 11:45:02,1,,,Timeout/Error
2026-06-20 11:45:02,2,,,Timeout/Error
2026-06-20 11:45:03,3,,,Timeout/Error
2026-06-20 11:45:03,4,,,Timeout/Error
2026-06-20 11:45:04,5,,,Timeout/Error
2026-06-20 11:45:05,6,,,Timeout/Error
2026-06-20 11:45:05,7,,,Timeout/Error
2026-06-20 11:45:06,8,,,Timeout/Error
2026-06-20 11:45:07,1,,,Timeout/Error
2026-06-20 11:45:07,2,,,Timeout/Error
2026-06-20 11:45:08,3,,,Timeout/Error
2026-06-20 11:45:09,4,,,Timeout/Error
2026-06-20 11:45:09,5,,,Timeout/Error
2026-06-20 11:45:10,6,,,Timeout/Error
2026-06-20 11:45:10,7,,,Timeout/Error
2026-06-20 11:45:11,8,,,Timeout/Error
2026-06-20 11:45:12,1,,,Timeout/Error
2026-06-20 11:45:12,2,,,Timeout/Error
2026-06-20 11:45:13,3,,,Timeout/Error
2026-06-20 11:45:14,4,,,Timeout/Error
2026-06-20 11:45:14,5,,,Timeout/Error
2026-06-20 11:45:15,6,,,Timeout/Error
2026-06-20 11:45:16,7,,,Timeout/Error
2026-06-20 11:45:16,8,,,Timeout/Error
2026-06-20 11:45:17,1,,,Timeout/Error
2026-06-20 11:45:18,2,,,Timeout/Error
2026-06-20 11:45:18,3,,,Timeout/Error
2026-06-20 11:45:19,4,,,Timeout/Error
2026-06-20 11:45:19,5,,,Timeout/Error
2026-06-20 11:45:20,6,,,Timeout/Error
2026-06-20 11:45:21,7,,,Timeout/Error
2026-06-20 11:45:21,8,,,Timeout/Error
2026-06-20 11:45:22,1,,,Timeout/Error
2026-06-20 11:45:23,2,,,Timeout/Error
2026-06-20 11:45:23,3,,,Timeout/Error
2026-06-20 11:45:24,4,,,Timeout/Error
2026-06-20 11:45:25,5,,,Timeout/Error
2026-06-20 11:45:25,6,,,Timeout/Error
2026-06-20 11:45:26,7,,,Timeout/Error
2026-06-20 11:45:27,8,,,Timeout/Error
2026-06-20 11:45:27,1,,,Timeout/Error
2026-06-20 11:45:28,2,,,Timeout/Error
2026-06-20 11:45:28,3,,,Timeout/Error
2026-06-20 11:45:29,4,,,Timeout/Error
2026-06-20 11:45:30,5,,,Timeout/Error
2026-06-20 11:45:30,6,,,Timeout/Error
2026-06-20 11:45:31,7,,,Timeout/Error
2026-06-20 11:45:32,8,,,Timeout/Error
2026-06-20 11:45:32,1,,,Timeout/Error
2026-06-20 11:45:33,2,,,Timeout/Error
2026-06-20 11:45:34,3,,,Timeout/Error
2026-06-20 11:45:34,4,,,Timeout/Error
2026-06-20 11:45:35,5,,,Timeout/Error
2026-06-20 11:45:35,6,,,Timeout/Error
2026-06-20 11:45:36,7,,,Timeout/Error
2026-06-20 11:45:37,8,,,Timeout/Error
2026-06-20 11:45:37,1,,,Timeout/Error
2026-06-20 11:45:38,2,,,Timeout/Error
2026-06-20 11:45:39,3,,,Timeout/Error
2026-06-20 11:45:39,4,,,Timeout/Error
2026-06-20 11:45:40,5,,,Timeout/Error
2026-06-20 11:45:41,6,,,Timeout/Error
2026-06-20 11:45:41,7,,,Timeout/Error
2026-06-20 11:45:42,8,,,Timeout/Error
2026-06-20 11:45:42,1,,,Timeout/Error
2026-06-20 11:45:43,2,,,Timeout/Error
2026-06-20 11:45:44,3,,,Timeout/Error
2026-06-20 11:45:44,4,,,Timeout/Error
2026-06-20 11:45:45,5,,,Timeout/Error
2026-06-20 11:45:46,6,,,Timeout/Error
2026-06-20 11:45:46,7,,,Timeout/Error
2026-06-20 11:45:47,8,,,Timeout/Error
2026-06-20 11:45:48,1,,,Timeout/Error
2026-06-20 11:45:48,2,,,Timeout/Error
2026-06-20 11:45:49,3,,,Timeout/Error
2026-06-20 11:45:50,4,,,Timeout/Error
2026-06-20 11:45:50,5,,,Timeout/Error
2026-06-20 11:45:51,6,,,Timeout/Error
2026-06-20 11:45:51,7,,,Timeout/Error
2026-06-20 11:45:52,8,,,Timeout/Error
2026-06-20 11:45:53,1,,,Timeout/Error
2026-06-20 11:45:53,2,,,Timeout/Error
2026-06-20 11:45:54,3,,,Timeout/Error
2026-06-20 11:45:55,4,,,Timeout/Error
2026-06-20 11:45:55,5,,,Timeout/Error
2026-06-20 11:45:56,6,,,Timeout/Error
2026-06-20 11:45:57,7,,,Timeout/Error
2026-06-20 11:45:57,8,,,Timeout/Error
2026-06-20 11:45:58,1,,,Timeout/Error
2026-06-20 11:45:58,2,,,Timeout/Error
2026-06-20 11:45:59,3,,,Timeout/Error
2026-06-20 11:46:00,4,,,Timeout/Error
2026-06-20 11:46:00,5,,,Timeout/Error
2026-06-20 11:46:01,6,,,Timeout/Error
2026-06-20 11:46:02,7,,,Timeout/Error
2026-06-20 11:46:02,8,,,Timeout/Error
2026-06-20 11:46:03,1,,,Timeout/Error
2026-06-20 11:46:04,2,,,Timeout/Error
2026-06-20 11:46:04,3,,,Timeout/Error
2026-06-20 11:46:05,4,,,Timeout/Error
2026-06-20 11:46:06,5,,,Timeout/Error
2026-06-20 11:46:06,6,,,Timeout/Error
2026-06-20 11:46:07,7,,,Timeout/Error
2026-06-20 11:46:07,8,,,Timeout/Error
2026-06-20 11:46:08,1,,,Timeout/Error
2026-06-20 11:46:09,2,,,Timeout/Error
2026-06-20 11:46:09,3,,,Timeout/Error
2026-06-20 11:46:10,4,,,Timeout/Error
2026-06-20 11:46:11,5,,,Timeout/Error
2026-06-20 11:46:11,6,,,Timeout/Error
2026-06-20 11:46:12,7,,,Timeout/Error
2026-06-20 11:46:13,8,,,Timeout/Error
2026-06-20 11:46:13,1,,,Timeout/Error
2026-06-20 11:46:14,2,,,Timeout/Error
2026-06-20 11:46:14,3,,,Timeout/Error
2026-06-20 11:46:15,4,,,Timeout/Error
2026-06-20 11:46:16,5,,,Timeout/Error
2026-06-20 11:46:16,6,,,Timeout/Error
2026-06-20 11:46:17,7,,,Timeout/Error
2026-06-20 11:46:18,8,,,Timeout/Error
2026-06-20 11:46:18,1,,,Timeout/Error
2026-06-20 11:46:19,2,,,Timeout/Error
2026-06-20 11:46:20,3,,,Timeout/Error
2026-06-20 11:46:20,4,,,Timeout/Error
2026-06-20 11:46:21,5,,,Timeout/Error
2026-06-20 11:46:22,6,,,Timeout/Error
2026-06-20 11:46:22,7,,,Timeout/Error
2026-06-20 11:46:23,8,,,Timeout/Error
2026-06-20 11:46:23,1,,,Timeout/Error
2026-06-20 11:46:24,2,,,Timeout/Error
2026-06-20 11:46:25,3,,,Timeout/Error
2026-06-20 11:46:25,4,,,Timeout/Error
2026-06-20 11:46:26,5,,,Timeout/Error
2026-06-20 11:46:27,6,,,Timeout/Error
2026-06-20 11:46:27,7,,,Timeout/Error
2026-06-20 11:46:28,8,,,Timeout/Error
2026-06-20 11:46:29,1,,,Timeout/Error
2026-06-20 11:46:29,2,,,Timeout/Error
2026-06-20 11:46:30,3,,,Timeout/Error
2026-06-20 11:46:31,4,,,Timeout/Error
2026-06-20 11:46:31,5,,,Timeout/Error
2026-06-20 11:46:32,6,,,Timeout/Error
2026-06-20 11:46:32,7,,,Timeout/Error
2026-06-20 11:46:33,8,,,Timeout/Error
2026-06-20 11:46:34,1,,,Timeout/Error
2026-06-20 11:46:34,2,,,Timeout/Error
2026-06-20 11:46:35,3,,,Timeout/Error
2026-06-20 11:46:36,4,,,Timeout/Error
2026-06-20 11:46:36,5,,,Timeout/Error
2026-06-20 11:46:37,6,,,Timeout/Error
2026-06-20 11:46:38,7,,,Timeout/Error
2026-06-20 11:46:38,8,,,Timeout/Error
2026-06-20 11:46:39,1,,,Timeout/Error
2026-06-20 11:46:39,2,,,Timeout/Error
2026-06-20 11:46:40,3,,,Timeout/Error
2026-06-20 11:46:41,4,,,Timeout/Error
2026-06-20 11:46:41,5,,,Timeout/Error
2026-06-20 11:46:42,6,,,Timeout/Error
2026-06-20 11:46:43,7,,,Timeout/Error
2026-06-20 11:46:43,8,,,Timeout/Error
2026-06-20 11:46:44,1,,,Timeout/Error
2026-06-20 11:46:45,2,,,Timeout/Error
2026-06-20 11:46:45,3,,,Timeout/Error
2026-06-20 11:46:46,4,,,Timeout/Error
2026-06-20 11:46:46,5,,,Timeout/Error
2026-06-20 11:46:47,6,,,Timeout/Error
2026-06-20 11:46:48,7,,,Timeout/Error
2026-06-20 11:46:48,8,,,Timeout/Error
2026-06-20 11:46:49,1,,,Timeout/Error
2026-06-20 11:46:50,2,,,Timeout/Error
2026-06-20 11:46:50,3,,,Timeout/Error
2026-06-20 11:46:51,4,,,Timeout/Error
2026-06-20 11:46:52,5,,,Timeout/Error
2026-06-20 11:46:52,6,,,Timeout/Error
2026-06-20 11:46:53,7,,,Timeout/Error
2026-06-20 11:46:54,8,,,Timeout/Error
2026-06-20 11:46:54,1,,,Timeout/Error
2026-06-20 11:46:55,2,,,Timeout/Error
2026-06-20 11:46:55,3,,,Timeout/Error
2026-06-20 11:46:56,4,,,Timeout/Error
2026-06-20 11:46:57,5,,,Timeout/Error
2026-06-20 11:46:57,6,,,Timeout/Error
2026-06-20 11:46:58,7,,,Timeout/Error
2026-06-20 11:46:59,8,,,Timeout/Error
2026-06-20 11:46:59,1,,,Timeout/Error
2026-06-20 11:47:00,2,,,Timeout/Error
2026-06-20 11:47:01,3,,,Timeout/Error
2026-06-20 11:47:01,4,,,Timeout/Error
2026-06-20 11:47:02,5,,,Timeout/Error
2026-06-20 11:47:02,6,,,Timeout/Error
2026-06-20 11:47:03,7,,,Timeout/Error
2026-06-20 11:47:04,8,,,Timeout/Error
2026-06-20 11:47:04,1,,,Timeout/Error
2026-06-20 11:47:05,2,,,Timeout/Error
2026-06-20 11:47:06,3,,,Timeout/Error
2026-06-20 11:47:06,4,,,Timeout/Error
2026-06-20 11:47:07,5,,,Timeout/Error
2026-06-20 11:47:08,6,,,Timeout/Error
2026-06-20 11:47:08,7,,,Timeout/Error
2026-06-20 11:47:09,8,,,Timeout/Error
2026-06-20 11:47:10,1,,,Timeout/Error
2026-06-20 11:47:10,2,,,Timeout/Error
2026-06-20 11:47:11,3,,,Timeout/Error
2026-06-20 11:47:11,4,,,Timeout/Error
2026-06-20 11:47:12,5,,,Timeout/Error
2026-06-20 11:47:13,6,,,Timeout/Error
2026-06-20 11:47:13,7,,,Timeout/Error
2026-06-20 11:47:14,8,,,Timeout/Error
2026-06-20 11:47:15,1,,,Timeout/Error
2026-06-20 11:47:15,2,,,Timeout/Error
2026-06-20 11:47:16,3,,,Timeout/Error
2026-06-20 11:47:17,4,,,Timeout/Error
2026-06-20 11:47:17,5,,,Timeout/Error
2026-06-20 11:47:18,6,,,Timeout/Error
2026-06-20 11:47:18,7,,,Timeout/Error
2026-06-20 11:47:19,8,,,Timeout/Error
2026-06-20 11:47:20,1,,,Timeout/Error
2026-06-20 11:47:20,2,,,Timeout/Error
2026-06-20 11:47:21,3,,,Timeout/Error
2026-06-20 11:47:22,4,,,Timeout/Error
2026-06-20 11:47:22,5,,,Timeout/Error
2026-06-20 11:47:23,6,,,Timeout/Error
2026-06-20 11:47:24,7,,,Timeout/Error
2026-06-20 11:47:24,8,,,Timeout/Error
2026-06-20 11:47:25,1,,,Timeout/Error
2026-06-20 11:47:26,2,,,Timeout/Error
2026-06-20 11:47:26,3,,,Timeout/Error
2026-06-20 11:47:27,4,,,Timeout/Error
2026-06-20 11:47:27,5,,,Timeout/Error
2026-06-20 11:47:28,6,,,Timeout/Error
2026-06-20 11:47:29,7,,,Timeout/Error
2026-06-20 11:47:29,8,,,Timeout/Error
2026-06-20 11:47:30,1,,,Timeout/Error
2026-06-20 11:47:31,2,,,Timeout/Error
2026-06-20 11:47:31,3,,,Timeout/Error
2026-06-20 11:47:32,4,,,Timeout/Error
2026-06-20 11:47:33,5,,,Timeout/Error
